Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindSpeed9am,Humidity9am,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
6/12/15,Moree,7.3,21.6,0,NA,NA,ESE,37,ENE,13,64,1031.7,NA,13.5,No,No
6/12/15,Newcastle,12.4,17,1.8,NA,NA,NA,NA,NW,4,58,NA,0,13.5,Yes,No
6/12/15,NorahHead,12.7,17.5,2.2,NA,NA,ESE,22,W,4,95,1034.5,NA,14.1,Yes,No
6/12/15,NorfolkIsland,16.6,18.8,0.4,3,2.1,SSE,37,SE,24,87,1026.2,7,16.9,No,No
6/12/15,Penrith,10.8,19.1,0,NA,NA,E,15,NNW,2,92,NA,NA,12.5,No,No
6/12/15,Richmond,9.8,18.7,0,NA,NA,SE,17,NA,0,90,1035,8,12.7,No,No
6/12/15,Sydney,12.6,19.4,0.4,1.4,0.7,W,24,W,13,88,1034.6,7,13.5,No,No
6/12/15,SydneyAirport,13.4,19.1,0,1.4,0.7,WNW,26,NW,11,69,1034.6,7,14.8,No,No
6/12/15,WaggaWagga,2,16,0,1.8,9,ESE,17,E,13,79,1035.1,2,6.5,No,No
6/12/15,Williamtown,11.7,18.2,NA,NA,NA,NW,15,NW,9,93,1034.6,8,13.6,NA,NA
6/12/15,Wollongong,12.5,17.6,0,NA,NA,WNW,20,ESE,11,71,1034.5,5,14.8,No,No
6/12/15,Canberra,-4.5,17.5,0,NA,NA,ENE,17,NW,6,90,1036.2,NA,2.4,No,No
6/12/15,Tuggeranong,-3.6,17.1,0,NA,NA,NW,11,NA,0,88,1036.1,NA,2.5,No,No
6/12/15,MountGinini,5.3,12.6,0,NA,NA,NNE,17,ENE,7,31,NA,NA,9.9,No,No
6/12/15,Ballarat,-1.6,13.9,0,NA,NA,N,24,NA,0,100,1034.7,NA,4.7,No,No
6/12/15,Bendigo,2.7,16.7,0.2,NA,NA,SSE,20,SSE,9,79,1034.5,NA,8.4,No,No
6/12/15,Sale,0.4,9.1,0.2,NA,NA,W,17,NW,13,99,1036.1,8,5.1,No,No
6/12/15,MelbourneAirport,1.9,13.1,0,1.2,4.7,N,28,NE,7,91,1035.5,8,7.5,No,No
6/12/15,Melbourne,NA,NA,NA,1.2,4.7,N,28,NE,7,NA,NA,NA,NA,NA,NA
6/12/15,Mildura,3.9,21.2,0,1.6,6.4,NNE,20,E,6,91,1032,5,7.4,No,No
6/12/15,Nhil,3.6,18.2,0,NA,NA,ENE,37,E,24,96,1032.5,NA,6.8,No,No
6/12/15,Portland,2.7,11.2,0,0.8,7.5,E,19,NA,0,98,1033.9,NA,5.9,No,No
6/12/15,Watsonia,1.9,10.7,0,1.2,4.7,E,13,NE,7,100,1035.6,8,5.6,No,No
6/12/15,Dartmoor,2.3,16.3,0.2,0.8,7.5,ESE,19,NA,0,NA,1033.4,NA,3.2,No,No
6/12/15,Brisbane,13.4,20.1,4.6,3.4,5.5,SE,28,SSW,7,75,1030.6,7,16.6,Yes,Yes
6/12/15,Cairns,20.4,26.1,28.2,2,5,SE,50,SSE,24,76,1017.6,6,24,Yes,Yes
6/12/15,GoldCoast,15.6,20.1,6,NA,NA,SE,70,S,31,80,1030.4,NA,17.5,Yes,Yes
6/12/15,Townsville,19.4,27.3,1,8,5.2,ESE,61,SE,19,86,1020,7,21.5,No,Yes
6/12/15,Adelaide,4.2,19.6,0,1.2,NA,NNE,24,NE,7,67,1030.3,NA,12.1,No,No
6/12/15,MountGambier,1.5,16.7,0,0.8,7.5,NE,20,ENE,11,99,1033,3,5.3,No,No
6/12/15,Nuriootpa,0.5,17.6,0,1.6,8,NNE,28,NE,9,85,1030.9,4,8.4,No,No
6/12/15,Woomera,4.9,20.6,0,NA,NA,SE,28,SE,9,55,1028.2,3,10.2,No,No
6/12/15,Albany,13.3,18.2,0.2,1.6,1.1,NA,NA,NW,4,81,1018.2,7,15,No,Yes
6/12/15,Witchcliffe,13.2,17.5,15,NA,NA,SSE,41,S,13,80,1020.8,NA,15.4,Yes,No
6/12/15,PearceRAAF,11.8,21.3,0,NA,5.6,S,31,N,11,93,1019.5,NA,13.8,No,No
6/12/15,PerthAirport,12.4,21.3,0.2,1.6,5.6,S,35,W,4,91,1019.5,4,14.6,No,No
6/12/15,Perth,13.3,20.8,0.4,1.6,5.6,SW,28,NA,0,92,1019.6,4,14.6,No,No
6/12/15,SalmonGums,10.4,20.1,0,NA,NA,NNE,24,N,9,64,NA,NA,12.7,No,No
6/12/15,Walpole,13.3,16.2,18,NA,NA,SSW,39,SSW,24,100,1018.6,NA,14.4,Yes,No
6/12/15,Hobart,6,14.9,0,2.2,5,NNW,33,WNW,9,81,1033.4,5,7.6,No,No
6/12/15,Launceston,-1.9,13.7,0,NA,NA,ENE,11,NA,0,95,NA,NA,0.9,No,No
6/12/15,AliceSprings,5.7,21.4,0,3.6,NA,ESE,35,WNW,4,57,1023.9,6,10.6,No,No
6/12/15,Darwin,22.2,32.7,0,5.4,10.8,E,43,SE,17,60,1013.6,1,25.2,No,No
6/12/15,Katherine,16.2,31.6,0,5.8,NA,ESE,33,SE,11,67,1015.1,0,22.8,No,No
6/12/15,Uluru,6,22.1,0,NA,NA,E,28,ESE,13,67,1024,NA,10.3,No,No
6/13/15,Albury,0.3,15.3,0,NA,NA,N,11,NA,0,100,1032.1,7,5.1,No,No
6/13/15,BadgerysCreek,7,18.1,0,NA,NA,NNE,20,N,2,100,1031.4,NA,10,No,No
6/13/15,Cobar,9.8,20.3,0,1.8,NA,NNE,31,NE,17,74,1028.9,6,11.9,No,No
6/13/15,CoffsHarbour,13.1,17.7,5,NA,NA,WSW,31,WSW,17,87,1030.7,7,15.3,Yes,No
6/13/15,Moree,10,21,0,NA,NA,ENE,37,E,15,61,1029.4,2,15.9,No,No
6/13/15,Newcastle,12.8,20.7,0,NA,NA,NA,NA,NA,0,79,NA,7,15.8,No,No
6/13/15,NorahHead,13.2,20.4,0,NA,NA,N,28,NW,6,70,1031.1,NA,15.8,No,No
6/13/15,NorfolkIsland,14.7,19.3,0.6,3.2,5.7,SE,30,ESE,13,87,1025.4,7,16,No,No
6/13/15,Penrith,7.9,19.1,0.2,NA,NA,NNE,19,NA,0,98,NA,NA,9.9,No,No
6/13/15,Richmond,8,19.2,0,NA,NA,N,22,NA,0,99,1031.7,8,10.3,No,No
6/13/15,Sydney,13.1,19.7,0,2.4,4.5,NNW,33,W,17,85,1031.3,7,13.8,No,No
6/13/15,SydneyAirport,13.6,20.3,0,2.4,4.5,NNW,31,NW,15,67,1031.1,7,15.2,No,No
6/13/15,WaggaWagga,2.4,16.1,0,1.6,5.7,ESE,24,ESE,13,81,1031.6,7,8.3,No,No
6/13/15,Williamtown,12.8,20.7,NA,NA,NA,NNE,26,N,6,84,1031.4,8,14.5,NA,NA
6/13/15,Wollongong,14.3,18.4,0,NA,NA,N,35,NW,15,64,1030.6,1,15.5,No,No
6/13/15,Canberra,-2.1,16.3,0,NA,NA,NNW,24,NNW,7,99,1032.5,1,3.5,No,No
6/13/15,Tuggeranong,-1,15.2,0,NA,NA,NNE,17,NA,0,92,1032.3,NA,4.1,No,No
6/13/15,MountGinini,4.4,9.2,0,NA,NA,WSW,22,W,13,44,NA,NA,5.8,No,No
6/13/15,Ballarat,4.2,14.2,0,NA,NA,N,31,NNE,17,94,1030.6,8,8.2,No,No
6/13/15,Bendigo,2,15.1,0.2,NA,NA,SE,19,NA,0,93,1031.1,NA,6,No,No
6/13/15,Sale,2.8,15.1,0,NA,NA,NW,19,WNW,11,99,1031.1,8,3.4,No,No
6/13/15,MelbourneAirport,5.4,17.5,0,0.8,5.4,NNE,37,N,28,74,1030,7,10.1,No,No
6/13/15,Melbourne,NA,NA,NA,0.8,5.4,NNE,37,N,28,NA,NA,NA,NA,NA,NA
6/13/15,Mildura,6.8,19.5,0,1.8,6.5,ENE,19,NE,7,81,1028.6,3,10,No,No
6/13/15,Nhil,6.4,18.6,0,NA,NA,N,26,ENE,13,99,1028.9,NA,8.2,No,No
6/13/15,Portland,5.9,18,0.4,0.8,6.7,NNW,26,N,15,92,1028,3,9.4,No,No
6/13/15,Watsonia,3.1,17.8,0.2,0.8,5.4,N,20,ENE,13,100,1030.3,7,4.7,No,No
6/13/15,Dartmoor,3.1,17.6,0,0.8,6.7,NNE,22,NNE,7,NA,1028.1,NA,9.2,No,No
6/13/15,Brisbane,14.2,21.4,1.2,0.6,4.3,ESE,31,WSW,4,85,1028.1,7,17.7,Yes,Yes
6/13/15,Cairns,20.5,26.6,18,4,5.4,SE,44,SSE,17,79,1017.1,5,22.8,Yes,Yes
6/13/15,GoldCoast,15.9,20.4,2,NA,NA,SE,56,S,30,99,1028.5,NA,17,Yes,Yes
6/13/15,Townsville,18.8,27.7,1.4,4,4,SE,48,S,15,66,1019.2,7,21.9,Yes,No
6/13/15,Adelaide,10.3,19.9,0,NA,NA,NNE,24,NE,7,57,1026,NA,16.7,No,No
6/13/15,MountGambier,5,17.6,0.2,0.8,6.7,NNE,31,NNE,20,79,1027.7,6,11.5,No,No
6/13/15,Nuriootpa,8.3,19.1,0,1.6,1.6,ENE,28,ENE,17,68,1026.6,7,12.9,No,No
6/13/15,Woomera,10.2,16.2,0,NA,NA,ENE,35,NE,20,91,1023.9,8,14.1,No,No
6/13/15,Albany,13.5,16,3.8,2,6,NA,NA,S,15,67,1022.8,3,14.8,Yes,No
6/13/15,Witchcliffe,8.6,15.8,0.8,NA,NA,SE,31,NA,0,99,1024.2,NA,11.2,No,No
6/13/15,PearceRAAF,6.8,18.5,0,NA,6.3,SE,28,SSE,2,82,1022.4,NA,13.2,No,No
6/13/15,PerthAirport,8.6,18.3,0,2.8,6.3,S,30,SSW,6,71,1022.4,4,13.9,No,No
6/13/15,Perth,8.3,17.8,0,2.8,6.3,S,24,SE,7,80,1022.6,4,13.2,No,No
6/13/15,SalmonGums,12.1,19.2,0.4,NA,NA,SSW,28,SSW,9,94,NA,NA,14.1,No,Yes
6/13/15,Walpole,12,15.5,0.6,NA,NA,SE,35,SE,11,70,1023.1,NA,13.2,No,No
6/13/15,Hobart,2.9,12.4,0,0.8,7.8,NW,28,NNW,15,87,1028.3,6,5,No,No
6/13/15,Launceston,0.6,12.4,0.2,NA,NA,NNW,20,NA,0,97,NA,8,3.8,No,No
6/13/15,AliceSprings,7.7,23.9,0,4,NA,ESE,26,NA,0,62,1020.8,6,13.1,No,Yes
6/13/15,Darwin,21.2,32,0,5.4,9.8,E,43,SE,15,65,1013.3,1,26.4,No,No
6/13/15,Katherine,21.2,30.1,0,7,NA,ENE,37,E,15,73,1014.7,3,24.4,No,No
6/13/15,Uluru,9.2,24.5,0,NA,NA,NE,24,SE,11,65,1021.2,NA,12.7,No,No
6/14/15,Albury,2.4,15.7,0,NA,NA,E,15,NA,0,100,1029.3,2,6.1,No,No
6/14/15,BadgerysCreek,4.2,19.6,0,NA,NA,SW,13,SW,9,100,1028.7,NA,9.8,No,No
6/14/15,Cobar,11.6,21.4,0,3.4,NA,NE,31,NE,20,57,1025.8,6,15.8,No,No
6/14/15,CoffsHarbour,13.2,21.4,1,NA,NA,ESE,19,NW,7,85,1027.9,6,16.1,No,Yes
6/14/15,Moree,9.4,21.5,0,NA,NA,E,26,E,19,65,1026.8,NA,15.9,No,No
6/14/15,Newcastle,7.6,20.4,0,NA,NA,NA,NA,NA,0,96,NA,5,10.8,No,No
6/14/15,NorahHead,10.9,18.4,0.2,NA,NA,WSW,22,WSW,13,83,1027.9,NA,13.5,No,Yes
6/14/15,NorfolkIsland,14.8,19.5,0,2.4,4,ESE,26,E,15,52,1025.8,7,17.8,No,No
6/14/15,Penrith,5.5,18.8,0,NA,NA,NNW,13,NA,0,98,NA,NA,8.2,No,No
6/14/15,Richmond,4.4,18.9,0,NA,NA,ENE,11,NA,0,98,1029,8,5.7,No,No
6/14/15,Sydney,9.5,19.9,0,2,8.3,WSW,24,W,19,88,1028.5,4,11.2,No,No
6/14/15,SydneyAirport,9.4,19.7,0,2,8.3,WNW,33,NW,15,69,1028.4,4,13,No,No
6/14/15,WaggaWagga,3.9,17.8,0,1.4,7.7,E,22,ESE,13,85,1028.7,6,8.6,No,No
6/14/15,Williamtown,7.4,19.8,NA,NA,NA,NW,20,NW,17,89,1028.4,8,11,NA,Yes
6/14/15,Wollongong,10.8,18.4,0,NA,NA,WSW,19,WNW,6,70,1028.2,NA,15.2,No,NA
6/14/15,Canberra,-1.8,16.3,0.2,NA,NA,WNW,15,NA,0,99,1030.4,5,4.2,No,No
6/14/15,Tuggeranong,-0.9,16.3,0,NA,NA,NNE,15,NA,0,99,1030.2,NA,2.8,No,No
6/14/15,MountGinini,2.7,8.4,0,NA,NA,E,31,W,11,58,NA,NA,4.2,No,No
6/14/15,Ballarat,1.9,15.7,0,NA,NA,NNE,26,NE,6,100,1027.9,8,8.6,No,No
6/14/15,Bendigo,5,16.1,0,NA,NA,ESE,30,SSE,11,85,1027.8,2,9.5,No,No
6/14/15,Sale,1.1,15.8,0,NA,NA,SE,17,WNW,7,99,1029.1,4,5.5,No,No
6/14/15,MelbourneAirport,5.2,17.6,0,2.6,6,N,28,N,19,78,1028.2,7,9.5,No,No
6/14/15,Melbourne,NA,NA,NA,2.6,6,N,28,N,19,NA,NA,NA,NA,NA,NA
6/14/15,Mildura,6.5,19.2,0,3,4.7,ESE,17,ENE,7,78,1025.8,6,11.3,No,Yes
6/14/15,Nhil,5.5,16.6,0,NA,NA,ENE,20,E,17,100,1026.3,NA,7.1,No,No
6/14/15,Portland,9.4,15.6,0,1.6,0.3,N,20,NA,0,90,1026.7,8,11,No,No
6/14/15,Watsonia,3.4,17,0,2.6,6,ENE,50,NE,6,100,1028.4,7,5,No,No
6/14/15,Dartmoor,9.2,17,0,1.6,0.3,NNE,17,NA,0,NA,1026.5,NA,10.9,No,No
6/14/15,Brisbane,15.6,22.2,4.2,3.4,4,ESE,22,W,4,92,1026.8,8,16.6,Yes,Yes
6/14/15,Cairns,20.9,26.1,2.2,3.4,3.3,SE,43,S,19,80,1016.8,6,23.6,Yes,Yes
6/14/15,GoldCoast,16.3,21.8,11.8,NA,NA,E,41,S,15,78,1026.3,NA,19.2,Yes,Yes
6/14/15,Townsville,17.2,28.1,0,4.8,7.6,ENE,46,SSE,13,69,1018.3,4,24,No,No
6/14/15,Adelaide,12.9,18.6,0,NA,NA,ENE,20,NA,0,71,1023.5,NA,14.1,No,Yes
6/14/15,MountGambier,10.4,15.2,0.8,1.6,0.3,NNE,26,NNE,13,82,1026.3,7,11,No,No
6/14/15,Nuriootpa,9.9,16.6,0,2.4,0.2,NE,24,NE,11,68,1024.2,7,13,No,Yes
6/14/15,Woomera,13.3,16.2,0,NA,NA,E,33,E,22,97,1021.8,7,13.6,No,No
6/14/15,Albany,12.5,16.9,0,0.8,7.7,NA,NA,SW,28,68,1024.2,6,15,No,No
6/14/15,Witchcliffe,4.2,15.6,0.8,NA,NA,ESE,37,NA,0,99,1025.4,NA,9.6,No,No
6/14/15,PearceRAAF,8.4,18.7,0.2,NA,7.7,ESE,37,SSW,7,75,1023.1,NA,11.5,No,No
6/14/15,PerthAirport,6.3,18.8,0,2,7.7,ESE,37,SSE,9,62,1023.3,1,13.1,No,No
6/14/15,Perth,5.3,18.8,0,2,7.7,SSE,31,SSE,9,72,1023.5,1,12.1,No,No
6/14/15,SalmonGums,9.4,17.8,2,NA,NA,SSW,24,WSW,11,91,NA,NA,11.8,Yes,No
6/14/15,Walpole,11.7,15.8,1,NA,NA,SE,39,SE,19,70,1024.5,NA,13,No,Yes
6/14/15,Hobart,5,10,0,1,0.2,N,20,NNW,2,86,1027.6,7,6.5,No,No
6/14/15,Launceston,-0.5,7.9,0,NA,NA,E,13,ENE,6,97,NA,8,1.3,No,Yes
6/14/15,AliceSprings,10.2,23.3,2.4,2.2,7.5,WNW,30,W,2,97,1019.7,8,13.5,Yes,No
6/14/15,Darwin,23.7,32.1,0,5.6,8.4,ENE,33,E,19,72,1013.7,4,26,No,No
6/14/15,Katherine,18.9,33.2,0,4,NA,ENE,28,ENE,13,74,1015,5,24.6,No,No
6/14/15,Uluru,9.3,24.8,0,NA,NA,ENE,33,ESE,13,72,1019.3,NA,15.2,No,No
6/15/15,Albury,1.8,14,0.2,NA,NA,ESE,17,NA,0,100,1027.4,4,5.9,No,Yes
6/15/15,BadgerysCreek,7,18.1,0,NA,NA,SSW,15,SW,9,99,1028,NA,11.5,No,Yes
6/15/15,Cobar,14.4,15.5,0,2.8,NA,ENE,31,ENE,20,73,1022,8,14.5,No,Yes
6/15/15,CoffsHarbour,13.6,19.5,5.6,NA,NA,NNE,24,WSW,9,93,1027.5,8,16,Yes,No
6/15/15,Moree,12,23.4,0,14,4.5,NE,39,E,24,65,1025,7,16.5,No,Yes
6/15/15,Newcastle,8.4,18.7,0,NA,NA,NA,NA,NA,0,94,NA,4,11.5,No,No
6/15/15,NorahHead,12.4,19.1,2.4,NA,NA,NE,54,W,9,89,1027.4,NA,14.4,Yes,Yes
6/15/15,NorfolkIsland,14.6,19.1,0,3.2,0,SSW,24,NA,0,57,1024.9,7,16.9,No,No
6/15/15,Penrith,7.8,17.4,0,NA,NA,NE,17,N,4,97,NA,NA,10.6,No,Yes
6/15/15,Richmond,5.6,16.9,0.4,NA,NA,NE,13,WNW,6,98,1028.3,8,10,No,Yes
6/15/15,Sydney,10.9,16.9,0.2,4,0.6,NE,39,WNW,13,85,1027.8,7,12.9,No,Yes
6/15/15,SydneyAirport,10.3,18.6,0,4,0.6,NE,37,NW,11,68,1027.6,7,15.6,No,Yes
6/15/15,WaggaWagga,4.9,16.5,0,1.4,1.4,E,37,E,13,77,1026.7,7,9.8,No,Yes
6/15/15,Williamtown,8.8,18.3,2.2,5.2,2.8,E,31,NW,13,91,1027.7,7,13,Yes,No
6/15/15,Wollongong,11.5,17.6,NA,NA,NA,NE,46,WSW,13,83,1028.1,6,15.2,NA,NA
6/15/15,Canberra,-0.2,15.9,0,NA,NA,ENE,35,SW,6,93,1029.8,4,8.2,No,Yes
6/15/15,Tuggeranong,1.2,15.5,0,NA,NA,NE,26,NW,4,94,1029.8,NA,7.1,No,Yes
6/15/15,MountGinini,1.5,5.2,0,NA,NA,ENE,54,ENE,24,98,NA,NA,2.1,No,Yes
6/15/15,Ballarat,3.5,13.8,0,NA,NA,NNE,30,NE,17,87,1026,NA,11,No,Yes
6/15/15,Bendigo,8,14.7,0,NA,NA,ENE,30,ESE,9,78,1025.9,NA,10.8,No,Yes
6/15/15,Sale,1,12.8,0.2,NA,NA,E,20,S,6,99,1028.9,8,4.2,No,Yes
6/15/15,MelbourneAirport,5.5,17.1,0,0.6,3.1,NNE,31,NA,0,96,1026.4,7,8.1,No,Yes
6/15/15,Melbourne,NA,NA,NA,0.6,3.1,NNE,31,NA,0,NA,NA,NA,NA,NA,NA
6/15/15,Mildura,10.5,15.4,7,NA,0.5,ENE,22,SE,9,99,1021.1,8,11.5,Yes,Yes
6/15/15,Nhil,7.1,11.1,0.6,NA,NA,E,39,E,24,100,1022.8,NA,9.9,No,Yes
6/15/15,Portland,8.3,12.3,0,0.6,0,E,24,E,9,96,1024.4,NA,10.3,No,Yes
6/15/15,Watsonia,4.9,15.8,0,0.6,3.1,ENE,19,NNE,2,100,1026.3,7,7.2,No,Yes
6/15/15,Dartmoor,8.9,12.5,0,0.6,0,E,19,E,6,NA,1024,NA,9.6,No,Yes
6/15/15,Brisbane,16,23.2,4,0.8,6.5,ESE,24,SSW,6,91,1025.6,7,17.6,Yes,No
6/15/15,Cairns,21.4,27,6.8,2,5.8,ESE,56,SSE,15,85,1016.8,7,24.2,Yes,Yes
6/15/15,GoldCoast,16.1,22.7,5.8,NA,NA,ESE,56,S,17,90,1025.5,NA,19.7,Yes,Yes
6/15/15,Townsville,22.3,27.9,0,6.6,9.1,ESE,46,ESE,28,71,1018.4,5,24.5,No,No
6/15/15,Adelaide,13.2,15.5,1.2,2.8,NA,E,24,SSE,2,84,1021.5,NA,13.9,Yes,Yes
6/15/15,MountGambier,9.2,13.1,0,0.6,0,E,22,E,9,92,1023.7,8,10.5,No,Yes
6/15/15,Nuriootpa,10.4,12.9,5.4,0.8,0.2,E,31,E,11,95,1021.8,8,10.9,Yes,No
6/15/15,Woomera,10.2,19.3,0.4,2.2,4.3,WNW,19,SE,2,99,1020.1,5,12.4,No,Yes
6/15/15,Albany,13.6,18.8,0.8,1.2,5.9,NA,NA,SE,15,78,1023.1,6,16.2,No,Yes
6/15/15,Witchcliffe,5.3,17,0.2,NA,NA,SSE,31,SE,2,94,1024.6,NA,11.1,No,No
6/15/15,PearceRAAF,8.3,19.2,0,NA,8.4,E,39,E,26,75,1022.4,0,12.1,No,No
6/15/15,PerthAirport,7.3,19.4,0,1.6,8.4,E,46,E,31,69,1022.5,2,12.3,No,No
6/15/15,Perth,5.1,19.4,0,1.6,8.4,E,26,E,9,73,1022.7,2,12.8,No,No
6/15/15,SalmonGums,7,18.6,0.4,NA,NA,NW,20,NW,13,96,NA,NA,9.1,No,No
6/15/15,Walpole,11.3,17.1,5,NA,NA,SE,33,WNW,9,100,1023.6,NA,13,Yes,Yes
6/15/15,Hobart,4.8,12.2,0,0.2,3.2,NNW,20,WSW,4,92,1032.5,6,6.1,No,No
6/15/15,Launceston,1.3,12.2,7.2,NA,NA,ESE,13,NA,0,98,NA,8,7.9,Yes,Yes
6/15/15,AliceSprings,10.2,25.6,0,2.4,7.5,WNW,31,NE,9,90,1019.8,8,15.7,No,No
6/15/15,Darwin,23.4,32.7,0,5,10.2,E,33,E,17,79,1013.8,3,26.2,No,No
6/15/15,Katherine,18.4,33,0,4,NA,ESE,26,ESE,7,76,1015.4,0,23.9,No,No
6/15/15,Uluru,10,25.6,0,NA,NA,WNW,26,ESE,15,83,1018.9,NA,13.7,No,No
6/16/15,Albury,5.9,14.4,14.6,NA,NA,ESE,19,ESE,6,100,1019.9,8,11.3,Yes,Yes
6/16/15,BadgerysCreek,11.4,14.6,1.8,NA,NA,NNE,20,NA,0,100,1022.7,NA,13.4,Yes,Yes
6/16/15,Cobar,12.3,17.5,20,0.6,NA,NNE,22,NE,11,98,1018.3,8,15.1,Yes,Yes
6/16/15,CoffsHarbour,12.9,20.3,0.4,NA,NA,N,37,WNW,6,96,1024.4,NA,15.6,No,Yes
6/16/15,Moree,13.9,16.9,3.2,3.2,0,NE,39,NE,20,86,1021.9,8,14.8,Yes,Yes
6/16/15,Newcastle,11.2,18.4,0.8,NA,NA,NA,NA,NA,0,96,NA,5,16,No,Yes
6/16/15,NorahHead,14.1,19.1,9.4,NA,NA,NNE,44,N,24,79,1022.7,NA,18.8,Yes,Yes
6/16/15,NorfolkIsland,13.9,18.8,0,2.2,5.6,E,48,ESE,6,67,1024.5,3,16.9,No,Yes
6/16/15,Penrith,10.6,14.6,3.4,NA,NA,NNE,15,NNE,4,93,NA,NA,13.5,Yes,Yes
6/16/15,Richmond,10,15.1,2.4,NA,NA,NE,24,NE,2,99,1022.6,8,13,Yes,Yes
6/16/15,Sydney,12.9,17.9,2.6,NA,0.3,WNW,24,N,9,85,1022.8,7,16.5,Yes,Yes
6/16/15,SydneyAirport,14.5,17.9,2.6,NA,0.3,NNE,30,NW,11,79,1022.6,7,16.8,Yes,Yes
6/16/15,WaggaWagga,9.7,14.7,23.2,1.8,0,ENE,35,ENE,9,96,1020,7,12.6,Yes,Yes
6/16/15,Williamtown,13,18.7,0,1.2,1.3,NE,22,NNE,13,73,1023.1,5,17.7,No,Yes
6/16/15,Wollongong,15.1,18,NA,NA,NA,N,48,N,30,76,1022.1,8,17.6,NA,No
6/16/15,Canberra,8.2,12.8,6.4,NA,NA,SW,17,WSW,13,99,1022.4,8,10.9,Yes,Yes
6/16/15,Tuggeranong,7.1,11.9,16.4,NA,NA,SSW,13,SE,6,100,1022.3,NA,10.8,Yes,Yes
6/16/15,MountGinini,1.9,6,14.6,NA,NA,NE,46,N,13,97,NA,NA,5.1,Yes,Yes
6/16/15,Ballarat,9.1,11.7,6.4,NA,NA,NE,31,N,15,100,1018.1,8,9.9,Yes,No
6/16/15,Bendigo,10.3,13.1,19,NA,NA,E,22,NNW,6,97,1018.1,7,11.4,Yes,No
6/16/15,Sale,4.2,16.6,5.2,NA,NA,WNW,13,WNW,9,99,1018.7,8,8.6,Yes,No
6/16/15,MelbourneAirport,7.8,15.4,6.8,1,0,N,30,E,9,96,1017.8,8,11.3,Yes,No
6/16/15,Melbourne,NA,NA,NA,1,0,N,30,E,9,NA,NA,NA,NA,NA,NA
6/16/15,Mildura,11.3,13,6,NA,0,NW,20,S,2,96,1018.1,8,11.8,Yes,Yes
6/16/15,Nhil,9.9,15.5,9.6,NA,NA,ENE,19,WNW,9,100,1017.8,NA,10.9,Yes,No
6/16/15,Portland,10.3,13.5,7.6,0.8,0.2,NW,24,N,7,99,1017.4,7,10.7,Yes,Yes
6/16/15,Watsonia,7.2,15.8,5,1,0,NNW,28,NA,0,100,1017.8,8,10.8,Yes,No
6/16/15,Dartmoor,9.6,14.5,7.2,0.8,0.2,NW,15,N,2,NA,1017.6,NA,11.2,Yes,Yes
6/16/15,Brisbane,16,21.5,1,2,0.3,S,15,SW,4,92,1023,8,17.4,No,Yes
6/16/15,Cairns,22,27.3,1.8,3.6,2.7,SSE,35,SSE,17,87,1016.1,7,23.1,Yes,No
6/16/15,GoldCoast,16.8,20.1,9,NA,NA,SSE,39,SSE,26,100,1022.9,NA,18.6,Yes,Yes
6/16/15,Townsville,18.1,27.8,0,6,5,ESE,39,ESE,22,69,1017.5,2,24.5,No,No
6/16/15,Adelaide,11.1,16.2,1.2,0.4,NA,SSW,15,NA,0,89,1017.6,NA,13.2,Yes,No
6/16/15,MountGambier,10.5,14,1.6,0.8,0.2,ESE,17,N,11,97,1017.4,8,11.4,Yes,No
6/16/15,Nuriootpa,8.5,12.2,0.8,0,0,NE,20,E,7,99,1017.7,8,10.2,No,Yes
6/16/15,Woomera,11.9,17.3,5.8,2,4.4,WSW,41,W,15,96,1017.6,7,12.4,Yes,No
6/16/15,Albany,12.2,19,2.2,3,5.2,NA,NA,NE,4,92,1024.1,7,13.2,Yes,No
6/16/15,Witchcliffe,9.2,18.4,0,NA,NA,NE,28,ENE,9,86,1021.7,NA,12.2,No,No
6/16/15,PearceRAAF,8.9,21.8,0,NA,5.8,ENE,48,ENE,24,54,1020.2,5,15.1,No,No
6/16/15,PerthAirport,9.9,21.6,0,3.8,5.8,ENE,48,NE,15,48,1020.9,4,15.8,No,No
6/16/15,Perth,9.5,21.8,0,3.8,5.8,NE,33,NE,11,54,1020.8,4,15.7,No,No
6/16/15,SalmonGums,1.9,16.4,0.2,NA,NA,NE,22,NNE,9,96,NA,NA,9.4,No,No
6/16/15,Walpole,10.4,18.8,5,NA,NA,NE,35,NE,13,99,1023.2,NA,11.9,Yes,No
6/16/15,Hobart,6.1,10.8,0,1,0,SSW,31,NW,13,86,1023.2,7,8.5,No,Yes
6/16/15,Launceston,6.6,11.1,1.4,NA,NA,SE,22,ESE,9,94,NA,8,8.4,Yes,Yes
6/16/15,AliceSprings,11.6,24.2,0,2.4,6,S,39,E,4,90,1019.1,5,15,No,No
6/16/15,Darwin,22,32.6,0,4.2,10.9,NNE,35,NE,9,76,1013.1,1,27.5,No,No
6/16/15,Katherine,17.9,33.9,0,6,NA,ENE,30,SE,7,64,1014,0,26.3,No,No
6/16/15,Uluru,9,23.7,0,NA,NA,S,39,ESE,9,64,1019.6,1,15.2,No,No
6/17/15,Albury,11.3,12.6,11.6,NA,NA,W,20,S,2,100,1010.9,8,12.2,Yes,Yes
